order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD449591,ID0777775988,16/02/2019,Thompson,"[('pearTV', 1), ('Thunder line', 2)]",10670,93.45,-37.8053499,144.9508028,15,9162.95,Summer,TRUE,0.8789,"the person i bought it from has answered my emails and was very helpful and nice. i was apprehensive about buying a phone online and have only had it a week, but seems to be doing really well so far. the person i bought it from has answered my emails and was very helpful and nice.",1
ORD120275,ID0723965003,4/04/2019,Bakers,"[('Universe Note', 1), ('Lucent 330S', 2), ('Toshika 750', 1)]",10230,80.09,-37.8039763,145.0054783,0,10310.09,Autumn,TRUE,1.123,please can i get a new charger this phone doesn’t charge with other chargers,1
ORD023656,ID0767587081,30/01/2019,Nickolson,"[('Candle Inferno', 1), ('Lucent 330S', 1)]",1660,83.1,-37.8077239,144.9733423,15,1494.1,Summer,TRUE,1.2552,"battery of horrible quality horrible, horrible product. stay away from this phone. i bought this less than 6 months ago, and its battery is already giving trouble.",0
ORD186429,ID1224821964,30/07/2019,Thompson,"[('iStream', 2), ('Candle Inferno', 1)]",730,62.63,-37.8121435,144.9382429,0,792.63,Winter,TRUE,0.7784,phone had issues staying on the phone worked for a month then just stopped working could not stay one.i returned it and receipt was confirmed.unfortunately i did not get the replacement that was purportedly sent to me as the sealed box received did not contain a phone.,0
ORD122422,ID0581703550,29/10/2019,Thompson,"[('Toshika 750', 2), ('Olivia x460', 2), ('iStream', 2)]",11390,82.99,-37.8093112,144.9296687,15,9764.49,Spring,FALSE,1.5754,"worth it nice,clean ,on time,working just fine",1
ORD233946,ID0844495868,11/10/2019,Thompson,"[('Universe Note', 2), ('Olivia x460', 2)]",9350,102.22,-37.8194841,144.9526672,15,8049.72,Spring,TRUE,0.904,"better than my honor 7x/ mate se. bought 2, for wife and daughter. holding up and running great. best phone for the money.",1
ORD091332,ID3112130619,25/04/2019,Nickolson,"[('iStream', 2), ('Thunder line', 2)]",4660,65.82,-37.8250497,144.9610232,10,4259.82,Autumn,FALSE,1.0385,my husband loves it great phone and the pictures and video are better than any alcon,1
ORD128422,ID0581707513,15/06/2019,Thompson,"[('Olivia x460', 2), ('Alcon 10', 1), ('Candle Inferno', 1)]",11830,72.79,-37.8061892,144.9294666,5,11311.29,Winter,FALSE,1.7081,great phone olivia s9 is working perfect!,1
ORD181472,ID2505811399,22/08/2019,Nickolson,"[('Olivia x460', 2), ('pearTV', 2)]",15070,80.31,-37.8046273,144.9633557,5,14396.81,Winter,TRUE,1.6475,very happy arrived in perfect condition and no issues after two weeks.,1
ORD403335,ID0579993932,17/03/2019,Thompson,"[('Lucent 330S', 2), ('iStream', 2), ('Alcon 10', 2), ('pearTV', 2)]",33280,78.52,-37.8043312,144.9386845,10,30030.52,Autumn,TRUE,1.1858,"five stars excellent phone,works just like new",1
ORD320962,ID0847526401,14/10/2019,Nickolson,"[('Lucent 330S', 2), ('iStream', 1), ('Olivia x460', 2), ('iAssist Line', 1)]",7285,100.35,-37.8234639,144.9701092,15,6292.6,Spring,TRUE,0.5442,s8 active lighter weight and easier to use much lighter than the s6 active and uses your finger prints and other buttons are easier to use because their digital,1
ORD214995,ID2672355459,30/06/2019,Bakers,"[('Lucent 330S', 1), ('Alcon 10', 2), ('Thunder line', 2), ('Olivia x460', 2)]",25940,,-37.7991393,144.9891178,0,26020.53,Winter,TRUE,1.3228,"just as good as an s8, half the price this phone is awesome! it does everything my wife's brand new, $780 s8 does just as fast or faster and for less than half the price.",1
ORD174758,ID0054552823,21/05/2019,Nickolson,"[('Olivia x460', 1), ('Candle Inferno', 1), ('pearTV', 2)]",14275,81.35,-37.8205574,144.9829518,0,14356.35,Autumn,TRUE,1.1985,microphone issue good expect the microphone started bugging out a few weeks in,1
ORD067849,ID0781093236,5/08/2019,Thompson,"[('Lucent 330S', 1), ('Alcon 10', 1), ('Thunder line', 2), ('Candle Inferno', 2)]",15400,78.68,-37.802889,144.9476755,5,14708.68,Winter,TRUE,1.0905,five stars my favorite phone so far. works better than any other.,1
ORD016619,ID2180785627,22/11/2019,Nickolson,"[('Olivia x460', 1), ('iStream', 1), ('Universe Note', 2)]",8275,103.88,-37.8179369,144.9578719,10,7551.38,Spring,TRUE,1.0296,five stars it's good,1
ORD374147,ID4324937347,4/06/2019,Thompson,"[('Universe Note', 1), ('Candle Inferno', 1)]",3880,96.35,-37.7770984,144.9604252,0,3976.35,Winter,TRUE,4.1307,a wonderful gift for a friend i purchase this phone as a gift for my friend and he really loves the phone,1
ORD359584,ID0575428927,18/12/2019,Nickolson,"[('Universe Note', 1), ('iAssist Line', 1)]",5675,96.49,-37.8187161,144.9840086,15,4920.24,Summer,TRUE,1.2714,outstanding device for value battery life is limited but the entire device is excellent.,
ORD319452,ID1449431448,12/11/2019,Nickolson,"[('Universe Note', 1), ('Toshika 750', 1)]",7770,75.59,-37.8132502,144.9739417,10,7068.59,Spring,FALSE,0.7093,"great experience good value, good product and quick service. as advertised.",1
ORD408645,ID0506049860,18/07/2019,Thompson,"[('Candle Inferno', 1), ('Olivia x460', 2), ('pearTV', 2)]",15500,76.66,-37.8156465,144.938578,0,15576.66,Winter,TRUE,0.8168,"solid hardware and great features. got this for my mother as a christmas gift. as someone who never had a smartphone before she loves it. does everything you would want a smartphone to do, and easy enough to learn. although a few models behind, the hardware is solid. love the camera quality as well.",1
ORD063437,ID0664380401,7/10/2019,Nickolson,"[('iAssist Line', 1), ('Thunder line', 2), ('iStream', 1)]",6735,71.66,-37.8197947,144.9731057,5,6469.91,Spring,FALSE,0.3399,five stars i am happy. is practique and beatiflor,1
ORD442415,ID0443530298,16/04/2019,Bakers,"[('Universe Note', 1), ('Lucent 330S', 2)]",5910,51.49,-37.8141328,145.0047099,5,5665.99,Autumn,FALSE,0.9523,one star fake phone no original olivia,0
ORD098768,ID0054398934,14/12/2019,Thompson,"[('Olivia x460', 1), ('Candle Inferno', 2), ('Toshika 750', 2), ('Universe Note', 2)]",17625,76.64,-37.8015158,144.9478034,5,16820.39,Summer,FALSE,1.2437,the digico tablet line is possibly one of the best our there. the functionalities of android and windows with the ease of use equal to an ipad,
ORD028320,ID0576879089,4/12/2019,Nickolson,"[('Universe Note', 1), ('Alcon 10', 1), ('Toshika 750', 1), ('iStream', 1)]",16870,93.82,-37.8196423,144.979661,10,15276.82,Summer,TRUE,0.8966,great value for the money replace my old phone,
ORD210088,ID0305911478,7/12/2019,Bakers,"[('Universe Note', 2), ('iAssist Line', 2), ('Lucent 330S', 2)]",13810,78.88,-37.7979967,145.0009341,25,10436.38,Summer,FALSE,1.4268,five stars great price got everything i ordered,1
ORD437791,ID5002594973,18/06/2019,Thompson,"[('Olivia x460', 1), ('iAssist Line', 2), ('Toshika 750', 1), ('Universe Note', 1)]",13445,63.84,-37.8118785,144.9522368,0,13508.84,Winter,FALSE,0.463,i have an digico inferno tablet and love it so hopefully he will also. pretty easy to use as your first tablet.,1
ORD466886,ID0777839236,13/09/2019,Thompson,"[('Alcon 10', 1), ('iStream', 2)]",9250,107.23,-37.8017589,144.957393,10,8432.23,Spring,TRUE,1.5168,great phone. fantastic camera great phone. love the camera!! 😍,1
ORD217787,ID6167344525,7/06/2019,,"[('Olivia x460', 1), ('pearTV', 1)]",7535,62.95,-37.8137283,144.9686925,10,6844.45,Winter,FALSE,,five stars pleased. be sure of passwords. i got in a mess. very slippery. get a good case.,1
ORD081440,ID2170946980,28/06/2019,Bakers,"[('Alcon 10', 2), ('Candle Inferno', 2), ('Universe Note', 2), ('pearTV', 1)]",31970,79.89,-37.802047,144.9841272,25,24057.39,Winter,TRUE,1.3179,"happy with my new cell excelente product, arrived as expected, reponsible buyer",1
ORD442554,ID0310944925,29/08/2019,Bakers,"[('Universe Note', 2), ('iAssist Line', 1), ('pearTV', 2)]",21745,66.84,-37.8039021,145.0039682,25,16375.59,Winter,FALSE,1.025,five stars i love it,1
ORD031741,ID2299087305,20/11/2019,Bakers,"[('pearTV', 2), ('Thunder line', 2), ('Lucent 330S', 1), ('iAssist Line', 2)]",22660,100.73,-37.8080464,144.984968,15,19361.73,Spring,TRUE,0.9284,superb good device. bought for family and no complaint until now.,1
ORD276203,ID3146808100,9/08/2019,Bakers,"[('Alcon 10', 2), ('Lucent 330S', 2)]",20360,50.83,-37.8100332,144.9807452,25,15320.83,Winter,FALSE,1.2741,"buyer beware at&t refused to activate the phones saying they were stolen from walmart. finally had to return the phones, get a refund and order phones elsewhere.",0
ORD368131,ID0591435980,17/01/2019,Nickolson,"[('Alcon 10', 2), ('Lucent 330S', 2)]",20360,88.23,-37.8185513,144.9657084,25,15358.23,Summer,TRUE,0.3379,works great good price work great,1
ORD451235,ID0282854566,2/02/2019,Bakers,"[('Lucent 330S', 2), ('pearTV', 2)]",15080,,-37.7991359,145.0106154,0,15162.87,Summer,FALSE,1.8144,ok worked good for a while now it's doesn't charge,1
ORD293178,ID2372885314,22/01/2019,Bakers,"[('Lucent 330S', 2), ('Olivia x460', 1), ('Thunder line', 2), ('Alcon 10', 1)]",16995,70.22,-37.8093903,144.9892,15,14515.97,Summer,FALSE,0.5348,"great picture, just the right size and has the blue dimmer",1
ORD145758,ID0847529569,15/02/2019,Nickolson,"[('iStream', 2), ('Olivia x460', 2)]",2750,,-37.8236246,144.9672978,15,2414.79,Summer,TRUE,0.5939,faulty accessory. the charging adapter the phone came with is faulty and charges the phone with fast charging enabled and 0 apps running in 8 hours from 30%. i'm dissatisfied and disappointed. at least include a good charger in the box or tell me to buy my own.,0
ORD031770,ID6206871446,22/12/2019,Nickolson,"[('Toshika 750', 2), ('Universe Note', 1), ('pearTV', 1)]",18400,94.08,-37.8108023,144.9655569,15,15734.08,Summer,TRUE,0.9359,finally upgraded my husband's phone husband loves it,1
ORD490698,ID2885237375,31/08/2019,Nickolson,"[('iAssist Line', 2), ('Candle Inferno', 2)]",5310,55.85,-37.8049524,144.9724038,0,5365.85,Winter,FALSE,1.5392,"one star it is not unlocked, i sent it to my country it is not working. not unlocked. cheet",0
ORD339307,ID0746912588,11/01/2019,Nickolson,"[('Alcon 10', 2), ('Universe Note', 2), ('iStream', 1)]",24950,98.4,-37.8241958,144.9840063,0,25048.4,Summer,TRUE,1.4158,this was a great buy for my son. he needed something that he could easily transport and that woudl allow him to access the internet and various forms of media. this was a perfect choice since he also has a digico gold account.,1
ORD318789,ID3218293540,9/02/2019,Thompson,"[('iAssist Line', 1), ('Thunder line', 2), ('Toshika 750', 2), ('Candle Inferno', 2)]",16085,96.93,-37.8035112,144.950603,25,12160.68,Summer,TRUE,1.0662,price excellent performance,1
ORD126776,ID1404221281,29/10/2019,Bakers,"[('iAssist Line', 2), ('iStream', 2)]",4750,75.59,-37.8042672,144.9947565,5,4588.09,Spring,FALSE,0.6391,nice for the price the accessories are not original but the phone works great!,1
ORD406021,ID0123087105,5/01/2019,Thompson,"[('Universe Note', 2), ('pearTV', 1), ('Lucent 330S', 2), ('Toshika 750', 2)]",24310,78.21,-37.8147463,144.955716,15,20741.71,Summer,TRUE,0.7947,"one star did not function! had to return, but payment was quick!",0
ORD167487,ID0774501396,24/07/2019,Thompson,"[('Candle Inferno', 2), ('iAssist Line', 2), ('Thunder line', 2)]",9670,76.82,-37.8087665,144.9580376,15,8296.32,Winter,TRUE,1.0581,"love! great phone, no complaints!",
ORD015103,ID2005895257,5/01/2019,Nickolson,"[('Thunder line', 2), ('Olivia x460', 2), ('Toshika 750', 1), ('Alcon 10', 2)]",29030,104.61,-37.8022208,144.9656789,5,27683.11,Summer,TRUE,1.8543,liked it great job,
ORD117308,ID3204395237,4/07/2019,Thompson,"[('Alcon 10', 2), ('Universe Note', 1)]",21350,60.39,-37.8069403,144.9488771,0,21410.39,Winter,TRUE,0.6577,this product is a beginner product for kids and nothing to be of use for elders,0
ORD111755,ID0878569544,19/09/2019,Thompson,"[('Universe Note', 2), ('Lucent 330S', 1), ('iStream', 2)]",8430,107.92,-37.8067098,144.9089836,5,8116.42,Spring,TRUE,3.4146,con job this phone does not work on verizon,0
ORD381707,ID0588197120,30/08/2019,Nickolson,"[('Thunder line', 2), ('Toshika 750', 1)]",8680,,-37.8120859,144.9738603,15,7445.42,Winter,FALSE,0.8177,good buy long battery life,1
ORD291451,ID2140731827,12/10/2019,Thompson,"[('Toshika 750', 2), ('pearTV', 2), ('iStream', 2)]",21560,117.78,-37.7988714,144.9198335,15,18443.78,Spring,TRUE,2.8457,i am very satisfied with this product. it performs extremely well in all areas of its operation.,1
ORD110452,ID4418536086,21/11/2019,Thompson,"[('Lucent 330S', 2), ('Toshika 750', 2), ('iAssist Line', 2), ('Candle Inferno', 2)]",16410,93.5,-37.802525,144.9631473,10,14862.5,Spring,TRUE,1.8099,phones are junk! terrible purchase! phones through digico not very good!,0
ORD284661,ID0242404786,12/03/2019,Thompson,"[('Toshika 750', 1), ('Alcon 10', 1)]",13270,69.39,-37.8253,144.9366512,25,10021.89,Autumn,FALSE,1.6778,great phone phone arrived early and in like new condition. extremely satisfied and would recommend,1
ORD155841,ID0746912533,12/09/2019,Nickolson,"[('Alcon 10', 1), ('iStream', 2), ('pearTV', 1)]",15560,66.24,-37.8258144,144.9829053,15,13292.24,Spring,FALSE,1.4229,my 2 year old loves this thing. uses it mostly for istream. major issue with this is that it barely has any memory. it is very limited as to what and how much you can put on it.we have about 10 apps/games or less and istream app. it will not allow anything more as it has no space.,0
ORD230416,ID0767584755,31/01/2019,Thompson,"[('Alcon 10', 1), ('Thunder line', 2)]",13310,73.28,-37.8071026,144.9507483,25,10055.78,Summer,FALSE,0.6995,"battery useless,i,just got it,2day just,like,my,old,phone,for,2 years i might got a old,phone,battery,gone,so,fast i don,t even play much for all,day when i got,home is%22 left my old alcon,can,doing better than,that,fking suk",1
ORD337219,ID0266739133,1/01/2019,,"[('iStream', 1), ('Thunder line', 1), ('Olivia x460', 2), ('Alcon 10', 1)]",13730,92.82,-37.8196482,144.979261,0,13822.82,Summer,TRUE,0.8619,what a wonderful little iassist enabled gadget at like the analog clock face the best,1
ORD243098,ID2481930615,8/11/2019,Bakers,"[('Alcon 10', 1), ('Candle Inferno', 2), ('iAssist Line', 2)]",14260,,-37.8094666,144.9992353,5,13645.76,Spring,TRUE,0.357,"i like this tablet, its thin, light and easy to use. it's great for kids and adults as well.",1
ORD437589,ID3774995964,4/08/2019,Bakers,"[('iStream', 1), ('Alcon 10', 1), ('Olivia x460', 2), ('Universe Note', 1)]",15000,69.1,-37.8075075,144.9804046,10,13569.1,Winter,FALSE,1.3331,best deal i have seen online. i checked digico and they were not as good.,1
ORD370002,ID1686719046,29/12/2019,Thompson,"[('iAssist Line', 1), ('iStream', 2)]",2525,97.99,-37.8020571,144.9541768,5,2496.74,Summer,TRUE,1.3369,camera quality pleased with the product,1
ORD497701,ID0777832977,7/09/2019,Thompson,"[('iStream', 1), ('Lucent 330S', 1)]",1380,82.95,-37.8029602,144.9580348,5,1393.95,Spring,FALSE,1.4489,five stars awesome phone faster delivery product as described,1
ORD079878,ID2975229844,11/10/2019,Thompson,"[('iAssist Line', 1), ('Candle Inferno', 2)]",3085,107.89,-37.8002246,144.9582514,25,2421.64,Spring,TRUE,1.6993,"great phone so far, i have been using this phone for several months and i love it. there is no difference between this phone and a brand new one, other than the price!!",1
ORD431100,ID0364861093,11/06/2019,Nickolson,"[('iAssist Line', 1), ('Candle Inferno', 2), ('Thunder line', 1), ('Alcon 10', 2)]",23165,66.16,-37.8253445,144.9599981,5,22072.91,Winter,FALSE,1.127,"excellent excellent device, not expensive.",1
ORD019917,ID6197211590,25/03/2019,Thompson,"[('Toshika 750', 2), ('iStream', 2)]",8940,81.41,-37.8150056,144.932818,10,8127.41,Autumn,TRUE,1.2799,olivia user gone google. really great phone. the camera is amazing.,1
ORD196797,ID2200514707,4/12/2019,Nickolson,"[('iStream', 2), ('Thunder line', 2), ('Universe Note', 2), ('iAssist Line', 2)]",16010,80.09,-37.8054914,144.9736456,5,15289.59,Summer,FALSE,1.5024,"th size difference is noticeable and squarish rather then rectangular, which i prefer. the candle unit itself is rather nice, the auto rotate and adjust being the best part. i returned this item b/c the cover is flimsy. and i was afraid i would drop it and break the candle.",1
ORD379753,ID0248746916,31/08/2019,,"[('Toshika 750', 2), ('iStream', 2), ('iAssist Line', 2), ('Universe Note', 2)]",20290,67.51,-37.8253545,144.9951058,5,19343.01,Winter,TRUE,,wrong packaging product has nothing in english - phone and paperwork is all in spanish. 🙁🙁,0
ORD326548,ID0362879936,1/12/2019,Thompson,"[('Alcon 10', 1), ('pearTV', 2)]",21570,64.77,-37.7999311,144.947795,15,18399.27,Summer,FALSE,1.4199,"it can not be set in spanish poor cam, i bought the phone to be use in venezuela ans the phone came in a language that i do not know. it has the option to set the language in english but not in spañish...",0
ORD210674,ID6167489405,13/02/2019,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 2)]",4685,61.59,-37.8097055,144.9596272,15,4043.84,Summer,FALSE,1.1528,read this before you buy. i bought two of these phones in a week. both defective upon arrival. very dissatisfied. poor quality.,0
ORD146326,ID1492150972,17/12/2019,Thompson,"[('Candle Inferno', 2), ('Universe Note', 2)]",7760,73.83,-37.8153034,144.9519421,10,7057.83,Summer,TRUE,0.519,"item's description and subject line are not for use in ... item's description and subject line are not for use in usa. these devices are for latin america, not north american. and the lte bands in the description are wrong, device is not compatible with the lte bands listed...",0
ORD228687,ID0145191754,3/09/2019,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 1)]",1660,103.88,-37.8183985,144.9544799,15,1514.88,Spring,TRUE,0.9115,"excellent product. works great in cuba, thanks",1
ORD146342,ID0250774458,10/05/2019,Bakers,"[('Lucent 330S', 1), ('Olivia x460', 1), ('pearTV', 2)]",15075,83.77,-37.8183864,145.0130674,10,13651.27,Autumn,TRUE,1.8255,"i bought this candle for the extra size. i have recently been having trouble with seeing clearly so i figured with the size it may be easier. it was and i really like being able to change the color of the fonts and background, it seems to help immensely.",1
ORD028436,ID0250933626,10/10/2019,,"[('Lucent 330S', 2), ('iAssist Line', 2), ('Toshika 750', 1), ('pearTV', 1)]",17540,107.63,-37.8227393,145.0038593,15,15016.63,Spring,TRUE,,"love my universe note 8 i love universe phones. this one is cool also,has a great camera and the pen is nice also. love everything about it.",1
ORD380259,ID3215192021,11/02/2019,Thompson,"[('Lucent 330S', 1), ('Alcon 10', 2)]",19130,90.31,-37.8083061,144.9488392,5,18263.81,Summer,TRUE,0.5105,nice phone worked great on straight talk. been a durable phone,1
ORD009116,ID4754200393,22/01/2019,Thompson,"[('Lucent 330S', 2), ('pearTV', 2), ('Candle Inferno', 1), ('Olivia x460', 2)]",17960,81.7,-37.8160985,144.928758,0,18041.7,Summer,FALSE,1.6548,"love it this phone is just as good as any of te contractt only phones, great price, great quality. all around great phone",1
ORD324063,ID6167289323,6/12/2019,Nickolson,"[('pearTV', 1), ('Candle Inferno', 2), ('Universe Note', 2), ('Alcon 10', 2)]",31970,82.19,-37.8080424,144.9688977,25,24059.69,Summer,TRUE,1.1761,one star the phone didn't work properly. seller refunded with no difficulty.,0
ORD121257,ID6167254926,29/07/2019,Nickolson,"[('Candle Inferno', 1), ('Thunder line', 2), ('pearTV', 1), ('Lucent 330S', 2)]",13560,61.08,-37.8171243,144.9681884,15,11587.08,Winter,FALSE,0.2029,five stars i want a sample or trial period for this item,1
ORD282474,ID2288769511,29/01/2019,Bakers,"[('Alcon 10', 2), ('iAssist Line', 2), ('iStream', 2)]",22650,96.31,-37.8012882,145.0036959,5,21613.81,Summer,TRUE,1.2222,great phone like all,
ORD140963,ID0030287462,29/07/2019,Bakers,"[('Universe Note', 2), ('Candle Inferno', 1), ('Olivia x460', 2), ('Toshika 750', 2)]",18420,70.67,-37.8014117,144.9761818,10,16648.67,Winter,FALSE,1.9288,easy and nice for my husband is very useful,1
ORD493559,ID0248746706,27/12/2019,Bakers,"[('Olivia x460', 1), ('Thunder line', 1), ('Toshika 750', 1), ('Candle Inferno', 2)]",8585,88.37,-37.8110847,144.9926428,0,8673.37,Summer,TRUE,0.2579,"good! lucentrola, affordable price, good!",1
ORD195411,ID1327098207,10/12/2019,Nickolson,"[('iAssist Line', 2), ('Candle Inferno', 1)]",,90.66,-37.8141101,144.9641391,0,,Summer,TRUE,0.6897,my wife loves her inferno hd8 she had one of the older models so i up graded her to this new model and she feel in love with it right away,1
ORD139965,ID2397324991,26/08/2019,Thompson,"[('iAssist Line', 1), ('Toshika 750', 1), ('Candle Inferno', 2), ('iStream', 2)]",7705,66.97,-37.8197896,144.9425883,10,7001.47,Winter,FALSE,0.8848,"great product! only one negative...cases on these phones are just too darned slick. hard to hold when you're an old geezer. otherwise, it has been great! love not having to charge the phone every time i turn around! have not yet set up fingerprint thingamajig....waiting for shock proof cover!",1
ORD306053,ID3191033049,9/01/2019,Nickolson,"[('Universe Note', 1), ('iAssist Line', 2)]",7900,,-37.8111233,144.9691289,0,7978.68,Summer,TRUE,0.8326,international model does not work in usa international model does not work in usa (with google fi service) ! !,0
ORD421593,ID2188399793,5/06/2019,Nickolson,"[('Olivia x460', 2), ('Universe Note', 1), ('iAssist Line', 2)]",10350,60.56,-37.8121085,144.9704805,10,9375.56,Winter,TRUE,0.7267,same specs as huawei 350 bucks phone same specs as huawei 350 bucks phone,
ORD087999,ID6167440989,30/05/2019,Nickolson,"[('Olivia x460', 1), ('iStream', 1), ('Toshika 750', 2), ('iAssist Line', 1)]",12240,,-37.8132791,144.9625643,5,11679.32,Autumn,FALSE,0.853,one star was sent completely non functioning phone. microphone does not work.,0
ORD482048,ID0250479882,25/03/2019,Bakers,"[('pearTV', 2), ('Olivia x460', 1), ('Universe Note', 2)]",20745,79.83,-37.8162002,145.0019613,10,18750.33,Autumn,TRUE,0.9095,"love it. though, wish it was portable.",1
ORD434204,ID4405280990,11/12/2019,Nickolson,"[('Candle Inferno', 2), ('Lucent 330S', 2), ('Olivia x460', 2)]",5770,64.82,-37.8242586,144.9556177,0,5834.82,Summer,FALSE,1.3779,"phone's battery will not charge with any cable. i ... phone's battery will not charge with any cable. i have to switch the battery out of a broken phone, charge the battery up inside of the broken phone, and then place the battery back inside of this phone.",0
ORD431570,ID6167289320,4/03/2019,Nickolson,"[('Lucent 330S', 1), ('pearTV', 2), ('iStream', 2)]",14150,,-37.8081991,144.9686278,0,14228.76,Autumn,TRUE,1.1601,i love it works great,1
ORD295405,ID3191033047,1/02/2019,Nickolson,"[('iAssist Line', 1), ('iStream', 2), ('Candle Inferno', 1), ('Toshika 750', 2)]",11595,71.81,-37.8110592,144.9693305,10,10507.31,Summer,FALSE,0.8391,for what it is all is good. was a replacement for technically challenged mother in ... for what it is all is good. was a replacement for technically challenged mother in law. she probably makes two calls a year,1
ORD104746,ID4297530223,18/09/2019,Bakers,"[('Universe Note', 2), ('Thunder line', 1), ('Lucent 330S', 2), ('Toshika 750', 2)]",20180,79.14,-37.8062487,144.981811,15,17232.14,Spring,FALSE,1.2519,"artsy awesome phone, very artsy, and fun to play with. works better when using the stylus and has vibrant colors.",1
ORD153933,ID0711327759,17/12/2019,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 1), ('Universe Note', 1), ('Thunder line', 2)]",26940,75.59,-37.8073009,144.9578172,25,20280.59,Summer,FALSE,1.1186,olivia go phone. bought it for someone.very happy with it.,1
ORD268736,ID1888071616,6/11/2019,Thompson,"[('iStream', 2), ('pearTV', 2), ('Olivia x460', 1), ('Universe Note', 1)]",17595,,-37.799115,144.9600818,15,15067.14,Spring,TRUE,1.8941,looks great thanks wife loved it,1
ORD088243,ID4740822026,21/12/2019,Thompson,"[('Candle Inferno', 2), ('Toshika 750', 2), ('Universe Note', 1), ('pearTV', 1)]",19260,78.53,-37.8032481,144.949899,25,14523.53,Summer,TRUE,1.0783,it arrived with a stress crack on the back of ... it arrived with a stress crack on the back of the phone near the camera. had to spend $50 to repair.,0
ORD159483,ID0746435485,18/02/2019,Bakers,"[('Thunder line', 1), ('Universe Note', 2)]",9080,53.99,-37.8149539,144.9917731,10,8225.99,Summer,FALSE,0.6302,one star not a phone for us!,0
ORD178683,ID3146808059,13/01/2019,Bakers,"[('Toshika 750', 1), ('Thunder line', 1)]",6500,95.01,-37.8127728,144.9837252,0,6595.01,Summer,TRUE,1.0581,"it is a big deal! we were a little skeptical about ordered a renewed phone, but this one was exquisite. our granddaughter just loves it in every way.",1
ORD009097,ID1650033635,6/11/2019,,"[('Alcon 10', 2), ('Thunder line', 1), ('Lucent 330S', 1), ('Olivia x460', 1)]",22535,96.29,-37.819477,145.0147958,10,20377.79,Spring,TRUE,,one star malo,0
ORD329530,ID0214092477,30/03/2019,Bakers,"[('Candle Inferno', 1), ('iAssist Line', 1), ('Universe Note', 1)]",6105,82.58,-37.8069803,145.0147676,25,4661.33,Autumn,TRUE,1.7506,"very fast and takes great pictures. expensive, but is a great cellphone with advance technology.",1
ORD490657,ID1492145844,25/05/2019,Thompson,"[('iAssist Line', 1), ('Universe Note', 2), ('Thunder line', 2), ('Alcon 10', 1)]",22435,63.34,-37.813247,144.9513724,15,19133.09,Autumn,TRUE,0.3838,"don’t buy it doesn’t even work,, keeps saying emergency calls only",0
ORD252301,ID4735836855,23/05/2019,Thompson,"[('Olivia x460', 1), ('iStream', 2)]",1525,80.23,-37.8036771,144.9499644,15,1376.48,Autumn,TRUE,1.0333,great unlocked phone good as promised. would like to recommend.,1
ORD033599,ID0089542475,13/12/2019,Thompson,"[('Candle Inferno', 1), ('pearTV', 1), ('Toshika 750', 1)]",11060,78.26,-37.8023868,144.956477,5,10585.26,Summer,FALSE,1.4127,phone is perfect for child’s first phone great phone for the price,1
ORD198629,ID1449431625,17/05/2019,,"[('iStream', 1), ('Thunder line', 1)]",2330,65.29,-37.813381,144.9738693,15,2045.79,Autumn,FALSE,,"great phone, its not fun, more 4 the grown n productive it is a good phone, a little confusing at first but is easy to use once you get the hang of it.",1
ORD182106,ID0589425753,22/08/2019,Nickolson,"[('Olivia x460', 1), ('Toshika 750', 2)]",9865,51.62,-37.8094704,144.9727182,5,9423.37,Winter,FALSE,1.0532,product arrived broken when i received the item it was at 15% and when i plugged it in it would not charge and the battery would continue to drain. i called olivia and it was still under warranty so they are fixing the problem but it takes about 2 weeks extra. $400 for a broken product. certified refurbished but a problem this large was undetected.,0
ORD291141,ID0578062608,12/07/2019,Thompson,"[('Universe Note', 2), ('Olivia x460', 1), ('Alcon 10', 1), ('Thunder line', 2)]",21435,,-37.8248362,144.9453999,10,19360.5,Winter,FALSE,1.3619,the performance is so much faster than my old one and the graphics are much better too.,1
ORD329661,ID0617564729,9/07/2019,Nickolson,"[('Olivia x460', 1), ('pearTV', 2), ('Toshika 750', 1), ('Thunder line', 2)]",22525,62.64,-37.8209341,144.9655064,10,20335.14,Winter,FALSE,0.4408,buy it! it’s pretty and faster,
ORD078928,ID0338505518,25/12/2019,Bakers,"[('Universe Note', 1), ('iAssist Line', 2)]",7900,90.09,-37.794305,144.9873975,10,7200.09,Summer,TRUE,1.8777,"nothing really great about it. it's basically a box to watch digico on demand. i have a smart tv, so to me this useless.",0
ORD448821,ID3279505240,11/07/2019,Nickolson,"[('Lucent 330S', 1), ('iAssist Line', 1), ('Olivia x460', 2)]",5905,,-37.820425,144.9766646,25,4493.14,Winter,FALSE,0.6579,"so happy with this phone!!! such a nice, sleek, good looking, amazing working, awesome phone. so many cool unexpected features. and so many accessories you can buy for it.",1
