order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD321277,ID2213981047,4/04/2019,Bakers,"[('Candle Inferno', 1), ('Lucent 330S', 1), ('pearTV', 2), ('Toshika 750', 2)]",22920,69.15,-37.7989577,144.9842546,5,21843.15,Winter,False,1.5627,awesome phone! phone is in mint condition and works great! battery lasts a long time and it is a super fast without any bloat ware. i am very happy i went with the google pixel 2 xl over the alcon! i would also recommend this seller to all interested.,True
ORD146752,ID0702353899,30/01/2019,Nickolson,"[('Candle Inferno', 1), ('iStream', 2)]",730,93.16,144.943339,-37.8061542,25,640.66,Summer,True,0.7964,bought for someone not tech savvy and he's done great,True
ORD487308,ID0370750304,30/07/2019,Thompson,"[('Lucent 330S', 2), ('iAssist Line', 2), ('iStream', 2), ('Thunder line', 2)]",11570,65.67,-37.8140393,144.9856987,0,11635.67,Winter,False,0.9516,i like the size of the device as well as the expandable storage,True
ORD139929,ID3144992689,29/10/2019,Thompson,"[('Toshika 750', 2), ('Thunder line', 1), ('Universe Note', 1), ('Candle Inferno', 1)]",14700,73.52,-37.814464,144.9854415,10,13303.52,summer,False,0.9943,love it! fingerprint reader kinda slow still cool to have it. the display is great value for the price,True
ORD010732,ID0777776726,11/10/2019,Thompson,"[('Thunder line', 1), ('Lucent 330S', 1)]",3410,64.1,-37.8056214,144.9505783,0,3474.1,Winter,True,0.8435,"five stars very good price, perfect match for my verizon account, with no questions asked.good condition, fast delivery",True
ORD032678,ID2177124614,25/04/2019,Nickolson,"[('iStream', 1), ('Universe Note', 2), ('Candle Inferno', 2), ('Thunder line', 2)]",12270,65.53,-37.8161599,144.9566912,25,9268.03,Winter,False,0.931,great phone! easy setup. works great. super fast charging.,False
ORD475071,ID0091971018,15/06/2019,Thompson,"[('iAssist Line', 2), ('Alcon 10', 2), ('Thunder line', 1)]",24530,60.33,-37.8176462,144.9486878,10,22137.33,spring,True,0.5716,i do not recommend this ipad there is no sims card in this. ipad. i assumed the sims card was always built in.....wrong. i think the information and description for this produce is misleading. it should clearly state. no sims card so customer knows what the product is before buying. i would not bought it had i known. betty m,False
ORD487719,ID2666106696,22/08/2019,Nickolson,"[('Toshika 750', 1), ('pearTV', 1), ('Alcon 10', 2), ('Universe Note', 2)]",35430,51.43,-37.8082166,144.959927,0,35481.43,Winter,False,1.2348,does not work in the us the phone was not compatible with my verizon wireless contract. doesn't seem to work with verizon's us network. had to return the phone and purchase a different one,False
ORD495996,ID1964021884,17/03/2019,Thompson,"[('Alcon 10', 1), ('Toshika 750', 1), ('Universe Note', 1), ('Olivia x460', 1)]",17945,75.94,-37.8182517,144.9651695,15,15329.19,Autumn,True,0.3872,five stars i wish it had a front camera,False
ORD115780,ID1985557923,14/10/2019,Nickolson,"[('Olivia x460', 1), ('Candle Inferno', 2), ('iStream', 1), ('Toshika 750', 1)]",5070,75.13,-37.8107637,144.9672597,5,6302.38,Summer,False,0.8947,"other than that a great phone. the charger broke a week into using it and the phone has one small, almost unnoticeable scratch on the lower right corner. other than that a great phone.",True
ORD350020,ID5402876141,30/06/2019,Bakers,"[('Alcon 10', 2), ('Olivia x460', 1), ('iAssist Line', 2), ('pearTV', 1)]",29885,71.73,-37.8197781,144.9767491,15,25473.98,Summer,False,0.6465,great i simply love it,True
ORD167784,ID2174963258,21/05/2019,Nickolson,"[('Lucent 330S', 1), ('Thunder line', 1), ('pearTV', 1), ('iStream', 2)]",16040,100.65,-37.8172872,144.9533263,5,9619.65,Spring,True,0.7527,please help. the phone is shuting down frequently without any action from me. could you please could indicate if a can have techinical support for the 6s in brazil?,True
ORD448134,ID0283334269,5/08/2019,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 2), ('Olivia x460', 2)]",21210,66.12,-37.8017654,144.9543239,15,18094.62,spring,True,1.3717,phones sold here are not unlocked!!! phones sold here are not unlocked!!! be aware before you order it may it may not work with your carrier !!! in my case i have a sprint line and the phone i received was with another carrier . i had to return it.,False
ORD098755,ID6282174091,22/11/2019,Nickolson,"[('iAssist Line', 1), ('Thunder line', 1), ('Toshika 750', 1), ('iStream', 2)]",9025,78.43,-37.8232786,144.9784947,10,8200.93,Spring,False,0.9436,"used for internet surfing . does a great job, it's great!",True
ORD453937,ID6167489495,4/06/2019,Thompson,"[('iStream', 2), ('Toshika 750', 2)]",8940,100.29,-37.8187933,144.9626141,15,7699.29,Spring,True,0.6104,good phone. love this phone. exactly what i wanted. no problems and came quickly. my son bought one but it didn't work. sent it back had got one from the cellular company we use. s8 was available but this one had all the features we wanted.,True
ORD158322,ID6024429133,18/12/2019,Nickolson,"[('Toshika 750', 1), ('pearTV', 1), ('Universe Note', 1)]",14080,47.72,-37.8140189,144.9443017,10,12719.72,Winter,False,0.2858,i hate it i think this guy is a swindler.he sent me a charger that wasn't the one for this cellphone and headphones differents too. he did not say that all that stuff were cheap.,False
ORD400173,ID0267315661,12/11/2019,Nickolson,"[('Toshika 750', 1), ('Alcon 10', 1), ('Thunder line', 2), ('pearTV', 1)]",23940,83.2,-37.8227448,144.9717489,5,22826.2,Spring,False,0.5007,one star i wasn't able to use it because it wasn't campatble with strain get talk.,False
ORD232470,ID0709968570,18/07/2019,Thompson,"[('Candle Inferno', 1), ('Alcon 10', 2), ('pearTV', 2)]",30950,80.97,-37.8134207,144.9358374,0,31030.97,Autumn,True,0.9912,reasonable price and good quality product like this cellphone and mostly use when we are away from home phone.,True
ORD109000,ID0591317276,7/10/2019,Nickolson,"[('iAssist Line', 2), ('Alcon 10', 2), ('Olivia x460', 2), ('Candle Inferno', 1)]",25230,64.95,-37.8254774,144.9569897,15,21510.45,Winter,True,1.3442,manden lo que es en la foto de la descripcin no es el telfono que dicen en la descripcin me mandaron otro telefono,False
ORD392354,ID5402876171,16/04/2019,Bakers,"[('pearTV', 1), ('Olivia x460', 2), ('Lucent 330S', 1), ('Toshika 750', 2)]",18630,64.88,-37.8206145,144.9772668,25,14037.38,Autumn,False,0.7148,"great little phone for the price. this was for my husband. it is somewhat small, but the quality if okay. a good basic phone or back up phone. had no problems activating it with verizon, and it has worked well since.",True
ORD378227,ID0266739054,14/12/2019,Thompson,"[('Toshika 750', 2), ('iAssist Line', 1)]",10865,63.46,144.9757745,-37.8185363,0,10928.46,Autumn,True,0.5473,"not oem unlocked falsely advertised, this is a verizon phone with a locked bootloader. negative one million stars, do not pass go, do not collect my $300.",False
ORD443247,ID0233262815,4/12/2019,Nickolson,"[('pearTV', 1), ('Olivia x460', 2), ('iAssist Line', 2)]",13210,71.02,-37.7984572,144.9796105,25,9978.52,Winter,False,1.8809,five stars this phone is awesome,True
ORD240778,ID2776396939,7/12/2019,Bakers,"[('pearTV', 2), ('Olivia x460', 1), ('Lucent 330S', 2), ('Candle Inferno', 2)]",17165,92.49,-37.8127792,144.9640801,25,12966.24,Winter,True,0.8066,"an outstanding piece of technology, i use it everyday for information, scheduling and general information.  awesome digico, keep improving with ai.",True
ORD130172,ID0777710193,18/06/2019,Thompson,"[('Candle Inferno', 1), ('pearTV', 2)]",16070,95.87,-37.805742,144.9552312,10,14558.87,Summer,True,1.0539,"excellent purchase everything is basically perfect i really have not bad to say about it i may update if something goes wrong but it doesnt look that way, super happy",True
ORD167433,ID0579501932,13/09/2019,Thompson,"[('Candle Inferno', 2), ('iAssist Line', 2), ('Thunder line', 2)]",9670,53.0,-37.8139953,144.9492407,5,9239.5,Summer,False,0.2411,"one star bad product of this selle, i buy two and bought bad..",False
ORD366219,ID0038779052,7/06/2019,Nickolson,"[('Candle Inferno', 2), ('Toshika 750', 2), ('Universe Note', 1), ('iStream', 1)]",13100,80.2,-37.7998315,144.9929005,15,11215.2,Spring,False,1.1499,"xp 3310 3g had xp in the past, and this phone works great on at&t. small size, charge lasts along time, rugged.",True
ORD015900,ID0579384316,28/06/2019,Bakers,"[('iStream', 2), ('Universe Note', 1), ('Candle Inferno', 2), ('Thunder line', 1)]",6790,68.14,-37.8252475,144.9447974,0,6858.14,Winter,False,1.4139,five stars the phone was great did not have any problems with it thanks,True
ORD341962,ID2473002363,29/08/2019,Bakers,"[('Universe Note', 1), ('iStream', 1), ('Thunder line', 1), ('Candle Inferno', 2)]",6640,65.41,-37.8042179,145.0025721,25,5045.41,Winter,False,0.9113,"more than great this phone is great. simple to use, great battery life, always has a strong signal and at&t has a great pay-as-you go plan. i'm happy.",True
ORD139800,ID1985557921,20/11/2019,Bakers,"[('pearTV', 1), ('Olivia x460', 2), ('Toshika 750', 2), ('iAssist Line', 2)]",21850,68.59,-37.8157232,144.9695426,10,19733.59,Summer,False,0.3197,love it. my new everyday driver.,True
ORD492291,ID1449431350,9/08/2019,Bakers,"[('Thunder line', 2), ('Olivia x460', 1), ('Alcon 10', 2), ('Toshika 750', 2)]",28625,100.54,-37.8134507,144.9740083,15,24431.79,Spring,True,0.6939,above expectations this note 3 used but appeared practically brand new. it exceeded my expectations and at the best price i found!,True
ORD223037,ID0266738793,17/01/2019,Nickolson,"[('iStream', 2), ('Olivia x460', 2)]",2750,74.53,-37.8206448,144.9806628,25,2137.03,Summer,False,1.0034,"estado del producto excelente, great, 100 % recomendado.",True
ORD062251,ID0572039368,2/02/2019,Bakers,"[('iStream', 1), ('iAssist Line', 2)]",4600,75.9,144.9518701,-37.806604,5,4445.9,Winter,True,0.7967,worth the money one year going strong no problems,True
ORD293544,ID6167266601,22/01/2019,Bakers,"[('iStream', 1), ('Candle Inferno', 1), ('Thunder line', 1)]",2760,80.95,-37.807367,144.9629436,25,2150.95,Winter,True,1.3783,"easy to set up, great picture love it! keeps my kids entertained and they love it also ....it was a gift.",True
ORD268241,ID6167265880,15/02/2019,Nickolson,"[('Candle Inferno', 2), ('iStream', 2), ('Universe Note', 1)]",4610,64.23,-37.8134589,144.9657287,10,4213.23,Winter,False,1.6882,great purchase. could not tell from new and the battery lasts for days,True
ORD445655,ID2189162945,22/12/2019,Nickolson,"[('Olivia x460', 1), ('iAssist Line', 2), ('Lucent 330S', 2), ('Toshika 750', 1)]",12455,81.42,-37.8156687,144.9582129,0,12536.42,Autumn,True,1.0352,five stars satisfy,True
ORD294600,ID0711333607,31/08/2019,Nickolson,"[('Toshika 750', 1), ('Candle Inferno', 2), ('iStream', 2)]",5480,78.79,-37.8065032,144.9559679,5,5284.79,Spring,False,1.0413,great phone i bought this phone from a boost store.....it can be a bit slow at times......but over all it works just fine....the phone and the service are more than worth the 50 a month i have to spend.,True
ORD187520,ID0492939908,11/01/2019,Nickolson,"[('pearTV', 2), ('Candle Inferno', 1), ('Thunder line', 2)]",17410,84.89,-37.7999799,145.0138091,10,15753.89,Spring,False,1.9781,im. so. happy i. likit,True
ORD042825,ID4315827370,9/02/2019,Thompson,"[('iAssist Line', 1), ('Universe Note', 1)]",5675,85.3,-37.814063,145.0000189,15,4909.05,Spring,True,0.6182,"phone seem to have some water damage. the sim ... phone seem to have some water damage. the sim card kept reading that it was not in when it was inserted in the phone. therefore, we had to use the phone without a sim card which caused the data to not work properly without wifi being on 24/7.",False
ORD002212,ID3790949329,29/10/2019,Bakers,"[('Candle Inferno', 1), ('pearTV', 2), ('Olivia x460', 2)]",15500,77.32,-37.8008942,144.910992,5,14802.32,Winter,True,3.4332,one star phone stoped working,False
ORD144932,ID2967053356,5/01/2019,Thompson,"[('pearTV', 2), ('Lucent 330S', 1)]",13850,59.04,-37.807418,144.9989152,10,12524.04,Winter,False,0.4328,"bad phone... it was in pristine condition though arrived dead, couldnt get it to work. phone was in great condition though cosmetically.",False
ORD076039,ID6167289304,24/07/2019,Thompson,"[('Alcon 10', 2), ('pearTV', 2)]",30520,50.7,-37.8080847,144.9685775,5,29044.7,Winter,False,1.856,"defective. completely worthless. it doesn't work. it came with a single sim tray, so when i put in my sim it gave the error ""sim 2 not allowed"". so i purchased another dual sim tray and tried it in sim slot 1... same error. purchased a new sim card from my carrier, same error. the product doesn't work.",False
ORD215350,ID0033238508,5/01/2019,Nickolson,"[('Olivia x460', 2), ('Universe Note', 2), ('Lucent 330S', 2), ('pearTV', 1)]",10310,109.3,-37.8009468,144.9685286,0,18229.3,Spring,True,1.9666,love it!!! love love love the phone. battery life is not too great but it's still an awesome phone,True
ORD210915,ID6167357854,4/07/2019,Thompson,"[('Candle Inferno', 1), ('Universe Note', 2)]",7330,96.39,-37.8094745,144.9720174,15,6326.89,Summer,True,1.0382,five stars excellent no regrets works fine in the bahamas where i live,True
ORD208395,ID0847528076,19/09/2019,Thompson,"[('pearTV', 2), ('Thunder line', 1), ('iAssist Line', 2), ('Olivia x460', 1)]",20475,64.48,-37.823695,144.9672159,25,15420.73,Autumn,True,0.6037,"reboot, dead the phone keeps reboot itself since i bought it, and it's completely dead after one year of use.",False
ORD160317,ID0746340925,30/08/2019,Nickolson,"[('Toshika 750', 1), ('Candle Inferno', 2), ('Olivia x460', 2), ('Universe Note', 1)]",11080,95.84,-37.8082486,144.99485,0,11175.84,Spring,False,0.1974,very nice todo perfecto!!! very nice,True
ORD276293,ID1668523155,12/10/2019,Thompson,"[('Olivia x460', 1), ('pearTV', 1), ('iStream', 1), ('Alcon 10', 2)]",25585,77.39,-37.8134241,144.9444378,10,23103.89,Autumn,False,0.246,great phone excellent,True
ORD458743,ID0202736643,21/11/2019,Thompson,"[('iStream', 2), ('Olivia x460', 1), ('Alcon 10', 1), ('Lucent 330S', 2)]",12935,98.4,-37.8053022,144.9348055,25,9799.65,Summer,True,1.3552,five stars phone has preformed good so far only had it 3 weeks,True
ORD331115,ID4847645685,12/03/2019,Thompson,"[('iStream', 2), ('Lucent 330S', 1), ('Olivia x460', 1), ('Thunder line', 2)]",5675,79.54,-37.8165392,145.0089739,25,5415.79,Summer,False,1.411,works as expected. packaging was good. came with everything inbox as advertised.,True
ORD287636,ID0248746933,12/09/2019,Nickolson,"[('iAssist Line', 1), ('Alcon 10', 2)]",20125,65.02,-37.8234562,144.9949336,0,20190.02,Summer,False,1.4986,"phone just got cut off because it was stolen, ... phone just got cut off because it was stolen, thats what t mobile rep said. smh i cant use it no more",False
ORD400303,ID0638049965,31/01/2019,Thompson,"[('iStream', 1), ('Thunder line', 2), ('Alcon 10', 1), ('Toshika 750', 2)]",14375,62.77,-37.8185335,144.9664304,5,13719.02,Winter,False,0.2745,five stars works great,True
ORD307446,ID3215192042,1/01/2019,Nickolson,"[('Alcon 10', 1), ('Candle Inferno', 1), ('pearTV', 1), ('Lucent 330S', 2)]",18150,73.55,-37.808744,144.9483529,25,13686.05,Summer,True,0.4517,"they put different color i order black, and when i open the box was blue",False
ORD081054,ID0370242305,8/11/2019,Bakers,"[('Toshika 750', 2), ('Universe Note', 2), ('Candle Inferno', 1)]",15970,87.52,144.9724648,-37.7997434,15,13662.02,Spring,False,2.1141,contento perfecto me funciono en honduras con la compaia claro y lo utilice para viajes y no me ha fallado,True
ORD371523,ID4740821316,4/08/2019,Bakers,"[('Alcon 10', 2), ('Universe Note', 2), ('pearTV', 2), ('Thunder line', 1)]",39600,64.15,-37.8034706,144.9497766,0,3625.66,Winter,True,1.0517,0.5 worst phone,False
ORD457793,ID0259616744,29/12/2019,Thompson,"[('iAssist Line', 1), ('Olivia x460', 1), ('Lucent 330S', 2)]",5910,63.87,-37.8086002,144.9520474,0,5973.87,Autumn,False,0.6303,awesome phone love the phone and all the olivia features. was comparable with cricket.,True
ORD352666,ID4451156236,7/09/2019,Thompson,"[('Lucent 330S', 1), ('iAssist Line', 1), ('Thunder line', 1)]",5635,89.09,-37.8173621,144.9658409,10,5160.59,Summer,True,0.3539,"i love, love, love my new phone. i love, love, love my new phone. buying used and paying half the cost was a great idea! it appears brand new and works like it is brand new! i love the gold color and the size of this ""plus"" phone.",True
ORD049247,ID2383211204,11/10/2019,Thompson,"[('Thunder line', 2), ('iAssist Line', 1), ('Candle Inferno', 1), ('Toshika 750', 1)]",11335,102.29,-37.8095778,144.963772,25,8603.54,Spring,True,1.1251,this is the fastest booting tablet i have come across. the speed at which i can access sites is really amazing.,True
ORD270306,ID6131956011,11/06/2019,Nickolson,"[('Alcon 10', 1), ('Lucent 330S', 1), ('iAssist Line', 1)]",12405,78.3,-37.8252459,144.9806127,10,11242.8,Winter,True,1.2224,good purchase and would recommend vendor. olivia universe s8 phone arrived sooner than stated. looks and works like new. i would buy from them again. i can't comment on fingerprint or facial recognition since i don't use them.,True
ORD095673,ID2165149751,25/03/2019,Thompson,"[('Thunder line', 2), ('iAssist Line', 2), ('pearTV', 2), ('iStream', 1)]",7690,63.0,-37.8181438,144.9648496,0,21643.0,Autumn,False,0.4165,i loved everything about this item. quick response time and very sensitive to me speaking from the other end of the house.,True
ORD036511,ID0561538943,4/12/2019,Nickolson,"[('Toshika 750', 1), ('Thunder line', 2)]",8680,69.61,-37.7974511,145.0033132,5,8315.61,Winter,False,1.5669,smooth phone need more time to make a real judgment ... smooth phone need more time to make a real judgment but my first 4 days with this phone is great,True
ORD300126,ID0846546260,31/08/2019,Bakers,"[('Lucent 330S', 2), ('iAssist Line', 2), ('Alcon 10', 2), ('Thunder line', 1)]",26990,85.73,-37.8199519,144.9685132,5,25726.23,Summer,True,0.1765,five stars excellent,False
ORD327124,ID0571731102,1/12/2019,Thompson,"[('Thunder line', 1), ('Toshika 750', 1), ('iStream', 1), ('Lucent 330S', 2)]",9110,67.38,-37.8241345,144.943471,10,8266.38,Winter,False,1.3145,es confiable el producto es autntico el producto esta genial,False
ORD400492,ID6167278772,13/02/2019,Thompson,"[('Lucent 330S', 1), ('Universe Note', 2), ('Candle Inferno', 2)]",8990,68.78,-37.8132706,144.9515284,0,9058.78,Summer,False,0.3978,i love it its awesome!!!,True
ORD396768,ID0267349632,17/12/2019,Thompson,"[('iAssist Line', 1), ('Alcon 10', 2), ('Candle Inferno', 1)]",20555,78.05,-37.8230779,144.9767343,5,19605.3,Spring,True,0.805,four stars wonderful product family member have this phone and she loves it.,True
ORD309467,ID0581703514,3/09/2019,Thompson,"[('Lucent 330S', 1), ('Alcon 10', 1)]",10180,83.07,144.9277884,-37.8061444,5,9754.07,Winter,True,1.8448,great phone bad price. this was better priced at 499. 699 is asking to much for a cell phone without a lease or contract.,True
ORD307982,ID0634783947,10/05/2019,Bakers,"[('Universe Note', 2), ('Lucent 330S', 2), ('Thunder line', 1), ('iStream', 1)]",11735,50.3,-37.8126336,144.937464,0,11785.3,Autumn,False,0.8447,wifi keep dropping out wifi keep dropping out,False
ORD350330,ID0638049968,10/10/2019,Bakers,"[('Alcon 10', 1), ('Candle Inferno', 2), ('Thunder line', 1)]",11990,72.61,-37.8185738,144.9662748,15,10264.11,Spring,False,0.2881,three stars good,True
ORD307976,ID0581731647,11/02/2019,Thompson,"[('Alcon 10', 1), ('Lucent 330S', 2), ('Universe Note', 1), ('iAssist Line', 1)]",17085,54.6,-37.8047016,144.9269198,5,16285.35,Autumn,True,1.9818,not the phone advertised. advertised as 6gb version. when it arrived box said 4gb version. and the stickers are a little dubious. one olivia sticker over the other.,False
ORD281836,ID0560985149,22/01/2019,Thompson,"[('Universe Note', 1), ('Toshika 750', 1), ('iStream', 1)]",7920,99.2,-37.8163977,144.9459686,25,6039.2,Spring,True,0.4257,"didn't work with verizon i bought this, and i cant get it to work with verizon sim card. i really like the phone but it didn't work with verizon.",True
ORD370260,ID1668523518,6/12/2019,Nickolson,"[('Olivia x460', 1), ('Universe Note', 2)]",8125,66.75,-37.8240972,144.9486132,0,8191.75,Winter,True,1.2789,not happy with purchase i was not happy with this purchase,False
ORD452240,ID0248746700,29/07/2019,Nickolson,"[('iStream', 1), ('iAssist Line', 2), ('Universe Note', 1), ('Candle Inferno', 1)]",17280,67.1,-37.8120691,144.9956889,15,14755.1,Summer,False,0.2342,five stars grate phone love it,True
ORD348417,ID2189161536,29/01/2019,Bakers,"[('pearTV', 2), ('Candle Inferno', 2)]",13480,79.79,-37.8176132,144.9591096,0,13559.79,Autumn,False,0.9247,five stars great product at a great price.,True
ORD271947,ID2277912688,29/07/2019,Bakers,"[('Candle Inferno', 1), ('iStream', 2)]",730,98.28,-37.8230238,144.9400641,10,755.28,Summer,False,1.3065,awesome!! great phone no regrets,True
ORD391429,ID3215192008,27/12/2019,Bakers,"[('iAssist Line', 1), ('Toshika 750', 1), ('Candle Inferno', 1), ('Lucent 330S', 1)]",8205,47.27,-37.8074516,144.9501892,5,7842.02,Winter,False,0.6428,returned returned.,True
ORD135397,ID0364329206,10/12/2019,Nickolson,"[('Toshika 750', 2), ('Candle Inferno', 1), ('iStream', 1)]",9220,81.78,-37.8015178,144.960204,10,8379.78,Summer,False,1.696,best cell out there. better than the most expensive alcon hands down,True
ORD499510,ID0448076957,26/08/2019,Thompson,"[('Toshika 750', 2), ('Alcon 10', 1), ('Thunder line', 1)]",19770,86.47,-37.7994811,144.9740965,10,17879.47,Summer,False,2.1649,five stars perfect,True
ORD471765,ID0035285653,9/01/2019,Nickolson,"[('iStream', 2), ('Universe Note', 2)]",7200,64.94,-37.8077563,144.9546505,5,6904.94,Winter,False,0.8626,good deal really good for the price. i have no major complaints associated with the function of this phone.,True
ORD215238,ID0992113568,5/06/2019,Nickolson,"[('Thunder line', 1), ('iStream', 2), ('iAssist Line', 2), ('Alcon 10', 1)]",15880,74.21,-37.8209249,144.9681901,5,15160.21,summer,True,0.2856,good good,True
ORD338662,ID0774566816,30/05/2019,Nickolson,"[('iStream', 1), ('Universe Note', 1), ('Candle Inferno', 2), ('Alcon 10', 1)]",13410,52.54,-37.805888,144.9561775,5,12792.04,Autumn,False,1.101,find a different phone it's awful,False
ORD277499,ID4398346297,25/03/2019,Bakers,"[('Candle Inferno', 1), ('pearTV', 1), ('iStream', 1)]",6890,63.88,-37.8193972,144.9652241,0,6953.88,Autumn,False,0.3908,pretty good phobw athens pricing is amazing. i love this product because it lasts me the whole day and i am always on my phone checking for stocks. the only con about this product is not that good. definitely recommend this project,True
ORD477855,ID4655129062,11/12/2019,Nickolson,"[('iAssist Line', 1), ('Thunder line', 2), ('Alcon 10', 1), ('Universe Note', 1)]",18985,52.26,-37.8096634,144.9475724,10,17138.76,Summer,False,0.338,invalid imei phone sold by zbfatima contains an invalid imei and is not accepted by olivia,False
ORD446914,ID0340367480,4/03/2019,Nickolson,"[('Toshika 750', 2), ('Universe Note', 2)]",15540,65.65,-37.8178794,144.9929848,25,11720.65,Winter,False,0.8995,four stars i loved the near stock android experience,True
ORD266471,ID0554206047,1/02/2019,Nickolson,"[('Alcon 10', 1), ('iStream', 2), ('iAssist Line', 2), ('Olivia x460', 2)]",8430,69.41,-37.7994564,144.9350124,0,8499.41,Autumn,False,1.8136,five stars love the phone!,True
ORD183326,ID6167359505,18/09/2019,Bakers,"[('Thunder line', 1), ('pearTV', 2), ('Alcon 10', 2)]",32700,78.67,-37.8093901,144.9731119,0,32778.67,Autumn,True,1.0714,"good phone, make sure all pieces are there package did not include tool to open nano sim tray. like new condition, no other problems.",True
ORD251803,ID0767752596,17/12/2019,Thompson,"[('Universe Note', 2), ('Lucent 330S', 1)]",8130,91.17,-37.8052332,144.9693261,10,7408.17,Spring,True,1.0271,this phone not tested enough. blue tooth feature sketchy. screen jumps sometimes. screen doesn't always react.,False
ORD278286,ID0233255272,6/11/2019,Thompson,"[('Thunder line', 1), ('Lucent 330S', 2), ('Candle Inferno', 1)]",5070,102.05,-37.8001778,144.9816496,0,5172.05,Summer,True,1.6191,"solid device, awesome seller fantastic, fantastic customer service. my device arrived a bit chipped and not really like new, and i was given a partial refund, extra accessories, as well as a two year warranty. given the new price and arrangement, this was an awesome deal, and i could not be happier.",True
ORD361410,ID6197211228,21/12/2019,Thompson,"[('Candle Inferno', 1), ('iAssist Line', 1), ('Alcon 10', 2), ('Lucent 330S', 2)]",23015,95.39,-37.814316,144.9359634,25,17356.64,Summer,False,0.9936,great phone battery life came at 88%. it looked new and it had no scratches on it. would definitely recommend buying from this seller,True
ORD196896,ID3098154908,18/02/2019,Bakers,"[('pearTV', 1), ('Universe Note', 2), ('Alcon 10', 2), ('Lucent 330S', 1)]",32340,66.11,144.9374944,-37.8229997,15,27555.11,Autumn,False,1.4249,never had a problem never had a problem have had this phone for over 1 year camera takes decent not great pics nice big buttons for texting call quality excellent battery life pretty good all in all a happy camper,True
ORD143904,ID0531390701,13/01/2019,Bakers,"[('Candle Inferno', 2), ('iAssist Line', 2), ('Thunder line', 1), ('pearTV', 1)]",13800,90.23,-37.8253207,144.9533112,15,11820.23,Spring,True,1.5111,missing safari it was missing safari.,False
ORD173706,ID0248746980,6/11/2019,Bakers,"[('Lucent 330S', 1), ('iAssist Line', 2)]",6930,82.69,-37.821635,144.9986317,5,5478.69,Autumn,True,1.3297,"great product only stipulation is it doesn't have the aim ... great product only stipulation is it doesn't have the aim card tool, however i used my watch tool kit to open the sim card tray.",True
ORD180071,ID0591233116,30/03/2019,Bakers,"[('pearTV', 1), ('Lucent 330S', 2)]",8770,68.83,-37.8248762,144.9534785,5,8400.33,Autumn,False,1.4707,"a four star out of five i like this phone, grate performance big display in a moderate size phone body :)",True
ORD400359,ID0581765998,25/05/2019,Thompson,"[('iAssist Line', 2), ('Candle Inferno', 2)]",5310,75.42,-37.8058839,144.9372744,0,5385.42,summer,False,1.1459,looks & works great! excellent. been using the phone for over a week now. works great. looks like new as seller indicated.,True
ORD212257,ID1879021163,23/05/2019,Thompson,"[('Olivia x460', 2), ('iStream', 1), ('Universe Note', 2)]",9500,79.03,-37.8158837,144.9823994,15,29548.14,Winter,True,1.1695,great purchase the phone came directly from verizon and it was shipped rather quickly. the battery life and overall condition is really great for a refurbished phone.,True
ORD018114,ID0634783069,13/12/2019,Thompson,"[('Alcon 10', 2), ('iStream', 1), ('pearTV', 1)]",24360,64.52,-37.8118276,144.9389465,5,23206.52,Autumn,True,0.7205,"five stars i like this, good camera. the only problem is not getting a correct screen protector",True
ORD338233,ID5292513668,17/05/2019,Nickolson,"[('Universe Note', 1), ('Olivia x460', 1), ('Candle Inferno', 2), ('pearTV', 1)]",11845,77.64,-37.8154936,144.9388089,0,11922.64,Summer,True,0.7913,you can buy a new one for less $900!! thats the price for a new alcon x,False
ORD128363,ID6084169540,22/08/2019,Nickolson,"[('Olivia x460', 1), ('iStream', 2), ('Candle Inferno', 2), ('iAssist Line', 1)]",4610,83.6,-37.8023534,144.9630115,0,4693.6,Spring,False,1.8126,"nice screen, nice performance good cell-phone. i like the screen quality and photos. fast enough for my daily work and good storage. works good in argentina. this international version came with an european plug and us adaptor.",True
ORD013787,ID0634783569,12/07/2019,Thompson,"[('iStream', 1), ('Toshika 750', 2), ('Thunder line', 2), ('Candle Inferno', 2)]",14010,50.9,-37.8127454,144.9371911,25,10558.4,Winter,False,0.8687,"led screen tanks after 10 days no stars. two weeks after purchase the led screen ""tanked"" making the phone useless...lucky for me verizon was willing to replace it. another week of waiting,and then re programming set up not impossible but dang inconvenient. will never purchase anything from this company again.",False
ORD219072,ID0310728585,9/07/2019,Nickolson,"[('pearTV', 1), ('Alcon 10', 2)]",24210,77.41,-37.8134499,144.9369846,0,24287.41,Winter,True,0.891,"i love easy successful transactions i love easy successful transactions, which this was. easy trip to verizon for the sim card. nice phone for an affordable price.",True
ORD485612,ID5880339363,25/12/2019,Bakers,"[('Lucent 330S', 2), ('Olivia x460', 2), ('Alcon 10', 2)]",22810,66.32,-37.8196796,144.9600579,10,20595.32,Autumn,True,0.8435,rear camera shakes uncontrollably the preview of the camera shakes uncontrollably and doesnt focus. purchased warranty and have attempted to reconcile issues with seller with zero response.,False
